区域,小区名称,户型,面积,价格(万),单价(元/平米),性质,朝向,装修,是否有电梯,楼层,建筑年代,楼型 
东城,东门仓胡同甲3号院 ,2室1厅,50.35,750,148958,房本满五年,南,简装,无电梯,高楼层(共6层)1988年建板楼,,-
东城,太华公寓 ,2室1厅,152.36,1300,85325,房本满五年,东南,简装,有电梯,高楼层(共17层)2000年建塔楼,,-
东城,香河园北里 ,2室1厅,60.27,660,109508,房本满五年,东西,毛坯,有电梯,中楼层(共14层)1986年建板塔结合,,-
东城,东方银座 ,4室2厅,399.48,3000,75098,房本满五年,南北,精装,有电梯,顶层(共26层)2003年建塔楼,,-
东城,金世纪嘉园 ,4室2厅,305.37,2290,74991,房本满五年,东北,其他,有电梯,底层(共21层)2003年建塔楼,,-
东城,长青园 ,3室2厅,91.34,699,76528,房本满五年,南北,简装,无电梯,顶层(共6层)1992年建板楼,,-
东城,长安太和 ,2室1厅,173.25,2100,121213,,东,精装,有电梯,低楼层(共24层)2012年建板楼,,-
东城,六铺炕 ,3室1厅,79.32,1022,128846,,东西,精装,无电梯,底层(共6层)1980年建板楼,,-
东城,冠城名敦道 ,1室0厅,79.39,595,74947,,东,其他,有电梯,低楼层(共23层)2010年建塔楼,,-
东城,朝阳门北小街 ,2室1厅,71.62,1070,149400,,南,精装,无电梯,顶层(共6层)2003年建板楼,,-
东城,朝阳门内大街 ,3室1厅,60.98,550,90194,,南北,简装,无电梯,地下室(共6层)板楼,,-
东城,定安里 ,2室1厅,50.46,400,79271,,西北,简装,无,中楼层(共6层)1982年建板楼,,-
东城,国瑞城西区 ,1室1厅,111.16,1000,89961,,西,精装,有电梯,顶层(共16层)2009年建塔楼,,-
东城,富贵园三区 ,2室1厅,81.71,850,104027,,东南,简装,有电梯,低楼层(共18层)2002年建塔楼,,-
东城,南竹杆胡同 ,1室1厅,57.86,680,117526,,南,简装,有电梯,低楼层(共16层)2003年建板塔结合,,-
东城,青年湖东里 ,2室1厅,55.42,650,117287,,南北,精装,无电梯,底层(共6层)1988年建板楼,,-
东城,法华南里 ,4室2厅,222.92,1649,73973,,南北,精装,无电梯,低楼层(共6层)1996年建板楼,,-
东城,青年湖东里 ,3室0厅,66.68,766,114878,,东北,简装,有电梯,低楼层(共18层)1988年建塔楼,,-
东城,禾风相府 ,1室0厅,38.29,550,143641,,西,其他,有电梯,中楼层(共14层)2004年建板楼,,-
东城,国瑞城西区 ,1室1厅,120.46,1085,90072,,西,精装,有电梯,中楼层(共16层)2009年建塔楼,,-
东城,和平里三区 ,2室1厅,57.68,640,110958,,东西,简装,无电梯,顶层(共6层)1996年建板楼,,-
东城,新世界中心 ,1室1厅,100.06,550,54968,,西,精装,无,中楼层(共16层)1996年建塔楼,,-
东城,法华南里 ,1室1厅,47.56,560,117747,,东,其他,无电梯,低楼层(共6层)1993年建板楼,,-
东城,和平里五区 ,1室1厅,37.5,430,114667,房本满五年,东南,简装,无电梯,地下室(共6层)1996年建板楼,,-
东城,和平新城一期 ,1室0厅,63.29,695,109812,房本满五年,西,精装,有电梯,高楼层(共19层)2003年建板塔结合,,-
东城,兴隆都市馨园 ,1室0厅,38.73,486,125485,房本满五年,南,简装,有电梯,底层(共7层)2004年建塔楼,,-
东城,万国城MOMA ,1室0厅,59.11,730,123499,房本满五年,南,精装,有电梯,高楼层(共27层)2004年建塔楼,,-
东城,朝阳门内大街 ,2室1厅,50.56,485,95926,房本满五年,南北,其他,无电梯,地下室(共6层)1991年建板楼,,-
东城,水上华城 ,2室2厅,143.89,1500,104247,房本满五年,东,精装,无,底层(共20层)2004年建板塔结合,,-
东城,兴隆都市馨园 ,1室0厅,28.27,350,123807,房本满五年,北,其他,有电梯,底层(共7层)2004年建塔楼,,-
东城,新中西街 ,2室1厅,57.74,606,104954,房本满五年,东西,简装,无电梯,中楼层(共7层)1990年建板楼,,-
东城,定安里 ,3室1厅,69.78,500,71654,房本满五年,南北,毛坯,无,高楼层(共6层)1984年建板楼,,-
东城,培新街乙5号院 ,2室1厅,83.64,1000,119561,房本满五年,东北,简装,有电梯,中楼层(共19层)1999年建塔楼,,-
东城,金世纪嘉园 ,3室1厅,129.84,1200,92422,房本满五年,东南,简装,有电梯,底层(共21层)2003年建塔楼,,-
东城,胡家园小区 ,2室1厅,59.19,620,104748,房本满五年,东北,简装,无电梯,中楼层(共6层)1985年建板楼,,-
东城,东方银座 ,2室1厅,107.45,1000,93067,房本满五年,南,精装,有电梯,中楼层(共25层)2003年建塔楼,,-
东城,东方银座 ,1室1厅,57.78,650,112496,房本满五年,北,简装,有电梯,高楼层(共25层)2003年建塔楼,,-
东城,幸福北里 ,3室1厅,58.73,689,117317,房本满五年,东南北,其他,无电梯,中楼层(共6层)1985年建板楼,,-
东城,板厂南里 ,2室1厅,51.88,620,119507,,东西北,其他,无电梯,中楼层(共5层)1980年建板楼,,-
东城,东花市北里中区 ,1室1厅,47.72,530,111065,,东,精装,无电梯,高楼层(共6层)1994年建塔楼,,-
东城,美术馆后街 ,2室1厅,58.03,870,149923,,南北,简装,有电梯,低楼层(共13层)1989年建塔楼,,-
东城,左安漪园 ,3室2厅,123.93,1220,98443,,西北,简装,有电梯,低楼层(共15层)2004年建塔楼,,-
东城,崇文门东大街 ,3室1厅,79.23,900,113594,,南北,简装,有电梯,低楼层(共14层)1980年建板楼,,-
东城,左安浦园 ,3室1厅,91.57,868,94791,,东南,简装,无,中楼层(共16层)2004年建板塔结合,,-
东城,景泰西里西区 ,3室1厅,138.56,998,72027,,西北,精装,有电梯,高楼层(共13层)2005年建板塔结合,,-
东城,新景家园东区 ,1室1厅,59.73,650,108824,,东,简装,有电梯,中楼层(共17层)2004年建板楼,,-
东城,新奥洋房 ,2室1厅,98.2,750,76375,,东西,简装,有电梯,低楼层(共11层)2005年建板塔结合,,-
东城,和平里五区 ,2室1厅,51.56,630,122188,,南北,其他,无电梯,底层(共6层)1996年建板楼,,-
东城,和平里七区 ,1室1厅,52.77,630,119387,,东西,简装,无电梯,底层(共6层)1995年建板楼,,-
东城,和平里三区 ,1室1厅,37.38,460,123061,,西南,精装,无电梯,地下室(共6层)1996年建板楼,,-
东城,绿景馨园 ,2室1厅,52.04,600,115296,,南,精装,无,中楼层(共6层)2004年建板楼,,-
东城,海运仓小区 ,2室1厅,64.33,800,124359,,东西,简装,无,低楼层(共8层)2003年建板楼,,-
东城,国瑞城中区 ,1室1厅,55.43,650,117266,,北,精装,有电梯,中楼层(共16层)2006年建板塔结合,,-
东城,民安小区东直门内北小街 ,2室1厅,75.09,888,118259,房本满五年,东,简装,有电梯,高楼层(共14层)2003年建板楼,,-
东城,民安小区民安街 ,2室1厅,73.91,960,129888,房本满五年,南北,精装,无,底层(共6层)2002年建板楼,,-
东城,西四块玉 ,2室1厅,66.12,620,93769,房本满五年,东西,简装,无,底层(共6层)1960年建板楼,,-
东城,东交民巷32号院 ,3室1厅,72.8,800,109891,房本满五年,东北,简装,有电梯,中楼层(共13层)1979年建板塔结合,,-
东城,左安浦园 ,1室1厅,62.15,570,91714,房本满五年,北,精装,有电梯,低楼层(共18层)2004年建板楼,,-
东城,仓南胡同14号院 ,1室1厅,42.08,600,142586,房本满五年,西南,精装,无电梯,地下室(共6层)1993年建板楼,,-
东城,怡龙别墅 ,4室2厅,200.39,1800,89825,房本满五年,西南北,简装,无电梯,4层1994年建,,-
东城,西营房 ,1室0厅,36.31,480,132195,房本满五年,北,精装,有电梯,低楼层(共17层)2006年建塔楼,,-
东城,东直门内大街 ,2室1厅,76.74,900,117280,房本满五年,南,简装,有电梯,高楼层(共16层)2002年建塔楼,,-
东城,太华公寓 ,1室1厅,107.22,860,80209,房本满五年,南,精装,有电梯,中楼层(共17层)2000年建塔楼,,-
东城,朝阳门南小街 ,2室1厅,69.82,950,136065,房本满五年,东西,简装,有电梯,中楼层(共16层)2004年建板塔结合,,-
东城,永定门东街东里 ,1室1厅,34.83,365,104795,房本满五年,南,简装,无电梯,中楼层(共6层)1976年建板楼,,-
东城,东方银座 ,1室1厅,80.76,800,99059,房本满五年,东,简装,无,中楼层(共27层)2003年建塔楼,,-
东城,龙潭北里三条 ,2室1厅,108.5,1085,100000,房本满五年,西北,精装,有电梯,高楼层(共9层)2000年建板塔结合,,-
东城,左安浦园 ,1室1厅,64.28,650,101121,房本满五年,南,简装,无,中楼层(共18层)2004年建板楼,,-
东城,崇文门西大街 ,3室1厅,78.51,890,113362,,南北,简装,有电梯,底层(共13层)1970年建板塔结合,,-
东城,法华南里 ,3室2厅,110.54,1090,98607,,南北,精装,无电梯,中楼层(共6层)1990年建板楼,,-
东城,仓南胡同 ,2室1厅,82.01,1080,131692,,东南西,简装,无电梯,底层(共4层)2003年建板楼,,-
东城,天坛东路64号 ,2室1厅,54.01,545,100908,,西南,精装,无,高楼层(共6层)1986年建板楼,,-
东城,金鱼池西区 ,1室1厅,49.55,500,100909,,东,精装,无电梯,低楼层(共6层)2002年建板塔结合,,-
东城,幸福家园三期 ,1室1厅,70.33,860,122281,,西,简装,无,顶层(共8层)2005年建板塔结合,,-
东城,禾风相府 ,2室1厅,111.86,1600,143036,,南北,其他,有电梯,高楼层(共14层)2004年建板塔结合,,-
东城,胡家园小区 ,2室1厅,63.16,610,96581,,东北,简装,无,中楼层(共17层)1991年建塔楼,,-
东城,金鱼池东区 ,2室1厅,73.24,700,95577,,南北,精装,无电梯,中楼层(共6层)2003年建板塔结合,,-
东城,东方银座 ,2室1厅,111.49,1059,94987,,北,简装,有电梯,中楼层(共25层)2003年建塔楼,,-
东城,后永康北巷 ,1室0厅,30.03,398,132535,,南,简装,无,底层(共1层)2008年建,,-
东城,上龙嘉园 ,3室2厅,169.98,1360,80010,,南北,简装,有电梯,底层(共14层)1998年建板楼,,-
东城,和平里一区 ,2室1厅,62.18,680,109360,,南,简装,无,顶层(共5层)1990年建板楼,,-
东城,金桥国际 ,1室1厅,62.78,660,105130,,南,简装,有电梯,低楼层(共21层)2004年建塔楼,,-
东城,新奥洋房 ,3室2厅,154.94,1200,77450,,东西,精装,有电梯,顶层(共13层)2006年建板塔结合,,-
东城,花市枣苑一期 ,1室1厅,66.93,840,125505,房本满五年,东,精装,有电梯,低楼层(共18层)2002年建塔楼,,-
东城,小黄庄一区 ,2室1厅,110.93,1100,99162,房本满五年,南北,简装,有电梯,高楼层(共13层)1998年建板塔结合,,-
东城,太华公寓 ,1室1厅,102.37,835,81567,房本满五年,东,精装,有电梯,高楼层(共18层)2000年建塔楼,,-
东城,朝阳门南小街 ,2室1厅,80.64,900,111608,房本满五年,西,精装,有电梯,低楼层(共9层)2004年建板楼,,-
东城,建国门内大街 ,2室1厅,63.15,750,118765,房本满五年,西,其他,无电梯,顶层(共6层)1992年建板楼,,-
东城,富贵园二区 ,2室1厅,81.71,830,101579,房本满五年,西,其他,有电梯,低楼层(共18层)2003年建塔楼,,-
东城,东营房八条 ,2室1厅,55.42,580,104656,房本满五年,西北,简装,无电梯,顶层(共6层)1995年建板楼,,-
东城,国瑞城中区 ,2室1厅,78.94,990,125412,房本满五年,南北,精装,有电梯,低楼层(共16层)2006年建板塔结合,,-
东城,建国门北大街5号 ,2室1厅,156.82,1100,70145,房本满五年,东,精装,有电梯,高楼层(共24层)2008年建塔楼,,-
东城,锡拉胡同15号院 ,2室1厅,53.51,680,127080,房本满五年,东北,简装,无,中楼层(共6层)1988年建板楼,,-
东城,水上华城 ,2室1厅,102.54,1200,117028,房本满五年,东北,精装,有电梯,低楼层(共23层)2005年建板塔结合,,-
东城,朝阳门南小街 ,1室1厅,54.61,798,146128,房本满五年,东,简装,无,中楼层(共14层)2004年建板塔结合,,-
东城,安化北里 ,2室1厅,68.62,715,104198,房本满五年,东南,简装,有电梯,高楼层(共17层)1980年建塔楼,,-
东城,绿景馨园 ,3室1厅,81.36,950,116765,房本满五年,南北,其他,无,高楼层(共6层)2004年建板楼,,-
东城,仓南胡同 ,3室1厅,84.78,1220,143902,房本满五年,南北,其他,无电梯,底层(共4层)2003年建板楼,,-
东城,领行国际 ,2室1厅,104.99,980,93343,房本满五年,西南,其他,有电梯,高楼层(共21层)2005年建板塔结合,,-
东城,领行国际 ,3室1厅,147.96,1332,90025,房本满五年,南,简装,有电梯,中楼层(共21层)2005年建板塔结合,,-
东城,水上华城 ,3室2厅,149.5,1600,107024,房本满五年,东南,精装,有电梯,中楼层(共23层)2005年建板塔结合,,-
东城,湖景苑 ,3室2厅,156.75,1900,121213,房本满五年,东西,其他,有电梯,中楼层(共8层)1999年建板塔结合,,-
东城,湖景苑 ,4室2厅,182.29,2300,126173,房本满五年,东西,其他,有电梯,中楼层(共8层)1999年建板塔结合,,-
东城,法华南里 ,3室2厅,133.73,1250,93472,房本满五年,南北,简装,无电梯,顶层(共6层)1990年建板楼,,-
东城,国瑞城中区 ,1室1厅,61,660,108197,房本满五年,北,简装,有电梯,低楼层(共16层)2006年建板塔结合,,-
东城,国瑞城西区 ,1室1厅,101.25,972,96000,房本满五年,西,其他,有电梯,高楼层(共16层)2009年建塔楼,,-
东城,东交民巷32号院 ,3室0厅,76.78,980,127638,房本满五年,东西,简装,有电梯,低楼层(共13层)1979年建板塔结合,,-
东城,雅安国际公寓 ,3室1厅,164.7,1650,100183,房本满五年,东南,精装,有电梯,高楼层(共18层)2005年建塔楼,,-
东城,万国城MOMA ,1室0厅,59.11,800,135341,,南,精装,有电梯,高楼层(共27层)2004年建塔楼,,-
东城,朝阳门南小街 ,2室1厅,82.03,1130,137755,,西北,简装,有电梯,高楼层(共16层)2004年建板塔结合,,-
东城,水上华城 ,2室2厅,133.94,1350,100792,,东,其他,有电梯,中楼层(共23层)2005年建板塔结合,,-
东城,中海紫御公馆 ,2室2厅,91.1,1200,131724,,南,精装,有电梯,低楼层(共22层)2010年建板塔结合,,-
东城,香河园北里 ,2室1厅,60.27,630,104530,,东,简装,无,中楼层(共14层)1986年建板塔结合,,-
东城,花市枣苑一期 ,3室2厅,146.06,1300,89005,房本满五年,西北,其他,有电梯,顶层(共18层)2002年建板塔结合,,-
东城,金宝街 ,1室1厅,151.41,1910,126148,房本满五年,南,精装,无,低楼层(共17层)2008年建,,-
东城,安德路47号院 ,3室1厅,84.09,880,104650,房本满五年,南北,其他,无电梯,中楼层(共6层)1990年建板楼,,-
东城,法华南里 ,2室1厅,64.17,630,98177,房本满五年,东西,精装,无电梯,高楼层(共6层)1991年建板楼,,-
东城,领行国际 ,1室0厅,62.22,590,94825,房本满五年,北,其他,有电梯,顶层(共21层)2005年建板塔结合,,-
东城,领行国际 ,1室0厅,58.46,555,94937,房本满五年,北,其他,有电梯,顶层(共21层)2005年建板塔结合,,-
东城,民安小区东扬威街 ,2室1厅,78.91,1100,139400,房本满五年,西南,精装,无,顶层(共11层)2002年建塔楼,,-
东城,金世纪嘉园 ,2室2厅,145.37,1091,75050,房本满五年,东,其他,无电梯,底层(共22层)2006年建塔楼,,-
东城,金桥国际 ,1室1厅,61.03,590,96674,房本满五年,北,毛坯,无,中楼层(共21层)2004年建塔楼,,-
东城,领行国际 ,2室1厅,95.33,890,93360,房本满五年,东北,简装,有电梯,低楼层(共21层)2005年建板塔结合,,-
东城,华龙美晟 ,2室1厅,92.14,700,75972,房本满五年,西,简装,有电梯,低楼层(共12层)2009年建板塔结合,,-
东城,中海紫御公馆 ,1室2厅,61.54,745,121060,房本满五年,东北,精装,有电梯,高楼层(共22层)2010年建板塔结合,,-
东城,东直门内大街 ,2室1厅,76.45,920,120341,房本满五年,南,简装,有电梯,底层(共16层)2002年建塔楼,,-
东城,阳光都市 ,1室1厅,82.1,970,118149,房本满五年,西,精装,有电梯,中楼层(共25层)2001年建塔楼,,-
东城,领行国际 ,2室1厅,123.36,1130,91602,房本满五年,南北,简装,有电梯,低楼层(共21层)2005年建板塔结合,,-
东城,海运仓小区 ,3室1厅,94.84,1280,134965,房本满五年,东西,其他,有电梯,顶层(共8层)2002年建板楼,,-
东城,广渠家园 ,3室1厅,74.99,720,96013,房本满五年,南北,简装,有电梯,低楼层(共29层)2009年建板塔结合,,-
东城,地坛北里 ,2室1厅,62.04,710,114443,房本满五年,南,简装,无电梯,中楼层(共5层)1989年建板楼,,-
东城,富贵园四区 ,1室1厅,55.4,720,129964,房本满五年,西,精装,有电梯,中楼层(共10层)2006年建板塔结合,,-
东城,水上华城 ,1室0厅,48.69,584,119943,,西南,精装,有电梯,低楼层(共23层)2006年建板塔结合,,-
东城,万国城MOMA ,1室1厅,99.21,1200,120956,,西,精装,有电梯,中楼层(共31层)2006年建塔楼,,-
东城,花市枣苑一期 ,3室1厅,151.98,1750,115147,,西南,简装,有电梯,低楼层(共18层)2002年建塔楼,,-
东城,本家润园一期 ,3室2厅,146.33,1950,133261,,南北,简装,有电梯,中楼层(共11层)2005年建板楼,,-
东城,海运仓小区 ,3室1厅,83.66,1129,134951,,东南西,精装,无电梯,中楼层(共7层)2002年建板楼,,-
东城,东直门内大街 ,2室2厅,76.45,965,126227,,南,简装,有电梯,顶层(共16层)2002年建塔楼,,-
东城,华普花园 ,2室2厅,142.25,1080,75923,,东,简装,有电梯,低楼层(共22层)2001年建塔楼,,-
东城,和平里七区 ,2室1厅,55.53,638,114893,,东西,简装,无电梯,底层(共6层)1989年建板楼,,-
东城,中景濠庭 ,2室1厅,121.4,1260,103790,,南北,精装,有电梯,中楼层(共22层)2001年建塔楼,,-
东城,东直门内大街 ,2室2厅,110.12,1370,124410,,南,简装,有电梯,顶层(共14层)2003年建板楼,,-
